scheme_code,date,nav
118712,01-06-2017,10.7184
118712,08-06-2017,10.8406
118712,15-06-2017,10.8328
118712,22-06-2017,10.6738
118712,29-06-2017,10.4218
118712,06-07-2017,10.2985
118712,13-07-2017,10.301
118712,20-07-2017,10.2996
118712,27-07-2017,10.3559
118712,03-08-2017,10.3146
118712,10-08-2017,10.2272
118712,17-08-2017,10.1975
118712,24-08-2017,10.2044
118712,31-08-2017,10.2273
118712,07-09-2017,10.1668
118712,14-09-2017,10.2442
118712,21-09-2017,10.1974
118712,28-09-2017,10.1305
118712,05-10-2017,10.0906
118712,12-10-2017,10.1814
118712,19-10-2017,10.1746
118712,26-10-2017,10.1222
118712,02-11-2017,10.2012
118712,09-11-2017,10.3802
118712,16-11-2017,10.4017
118712,23-11-2017,10.5086
118712,30-11-2017,10.5999
118712,07-12-2017,10.5528
118712,14-12-2017,10.5592
118712,21-12-2017,10.4551
118712,28-12-2017,10.4422
118712,04-01-2018,10.394
118712,11-01-2018,10.3647
118712,18-01-2018,10.3066
118712,25-01-2018,10.2871
118712,01-02-2018,10.335
118712,08-02-2018,10.3293
118712,15-02-2018,10.1793
118712,22-02-2018,10.1226
118712,01-03-2018,10.0037
118712,08-03-2018,10.0272
118712,15-03-2018,10.0716
118712,22-03-2018,10.0963
118712,29-03-2018,10.0367
118712,05-04-2018,10.0605
118712,12-04-2018,10.0267
118712,19-04-2018,9.9394
118712,26-04-2018,10.0024
118712,03-05-2018,10.0719
118712,10-05-2018,10.1524
118712,17-05-2018,10.107
118712,24-05-2018,10.2064
118712,31-05-2018,10.1702
118712,07-06-2018,10.2274
118712,14-06-2018,10.1897
118712,21-06-2018,10.1755
118712,28-06-2018,9.9825
118712,05-07-2018,9.9624
118712,12-07-2018,9.9736
118712,19-07-2018,9.9449
118712,26-07-2018,10.0886
118712,02-08-2018,9.9988
118712,09-08-2018,9.9577
118712,16-08-2018,9.8896
118712,23-08-2018,9.849
118712,30-08-2018,9.9342
118712,06-09-2018,10.0556
118712,13-09-2018,10.0033
118712,20-09-2018,9.9494
118712,27-09-2018,9.8613
118712,04-10-2018,9.9683
118712,11-10-2018,10.0617
118712,18-10-2018,10.0572
118712,25-10-2018,9.9489
118712,01-11-2018,9.8489
118712,08-11-2018,9.8662
118712,15-11-2018,9.9135
118712,22-11-2018,9.7537
118712,29-11-2018,9.7325
118712,06-12-2018,9.8624
118712,13-12-2018,9.8492
118712,20-12-2018,9.9705
118712,27-12-2018,10.0262
118712,03-01-2019,9.9433
118712,10-01-2019,9.924
118712,17-01-2019,9.9177
118712,24-01-2019,9.8461
118712,31-01-2019,9.7737
118712,07-02-2019,9.8954
118712,14-02-2019,9.822
118712,21-02-2019,9.9106
118712,28-02-2019,9.88
118712,07-03-2019,9.8819
118712,14-03-2019,9.9303
118712,21-03-2019,9.8867
118712,28-03-2019,9.9356
118712,04-04-2019,9.7769
118712,11-04-2019,9.8152
118712,18-04-2019,9.6253
118712,25-04-2019,9.6117
118712,02-05-2019,9.6812
118712,09-05-2019,9.7333
118712,16-05-2019,9.6361
118712,23-05-2019,9.5497
118712,30-05-2019,9.501
118712,06-06-2019,9.5189
118712,13-06-2019,9.368
118712,20-06-2019,9.3707
118712,27-06-2019,9.3978
118712,04-07-2019,9.3803
118712,11-07-2019,9.4235
118712,18-07-2019,9.4441
118712,25-07-2019,9.407
118712,01-08-2019,9.265
118712,08-08-2019,9.2786
118712,15-08-2019,9.2116
118712,22-08-2019,9.1727
118712,29-08-2019,9.2115
118712,05-09-2019,9.3196
118712,12-09-2019,9.3205
118712,19-09-2019,9.3655
118712,26-09-2019,9.2611
118712,03-10-2019,9.283
118712,10-10-2019,9.2822
118712,17-10-2019,9.3772
118712,24-10-2019,9.3404
118712,31-10-2019,9.3261
118712,07-11-2019,9.4088
118712,14-11-2019,9.4057
118712,21-11-2019,9.326
118712,28-11-2019,9.5201
118712,05-12-2019,9.4418
118712,12-12-2019,9.4406
118712,19-12-2019,9.4706
118712,26-12-2019,9.4947
118712,02-01-2020,9.4841
118712,09-01-2020,9.4738
118712,16-01-2020,9.4598
118712,23-01-2020,9.3791
118712,30-01-2020,9.5442
118712,06-02-2020,9.5313
118712,13-02-2020,9.5806
118712,20-02-2020,9.5588
118712,27-02-2020,9.5355
118712,05-03-2020,9.5045
118712,12-03-2020,9.3905
118712,19-03-2020,9.3822
118712,26-03-2020,9.3554
118712,02-04-2020,9.4468
118712,09-04-2020,9.3601
118712,16-04-2020,9.3207
118712,23-04-2020,9.2574
118712,30-04-2020,9.3679
118712,07-05-2020,9.3065
118712,14-05-2020,9.3521
118712,21-05-2020,9.4284
118712,28-05-2020,9.4212
118712,04-06-2020,9.3212
118712,11-06-2020,9.2232
118712,18-06-2020,9.2903
118712,25-06-2020,9.2004
118712,02-07-2020,9.2329
118712,09-07-2020,9.245
118712,16-07-2020,9.2766
118712,23-07-2020,9.3153
118712,30-07-2020,9.2495
118712,06-08-2020,9.181
118712,13-08-2020,9.2372
118712,20-08-2020,9.1944
118712,27-08-2020,8.9957
118712,03-09-2020,9.046
118712,10-09-2020,8.9747
118712,17-09-2020,9.0118
118712,24-09-2020,9.1158
118712,01-10-2020,9.1207
118712,08-10-2020,9.197
118712,15-10-2020,9.212
118712,22-10-2020,9.3327
118712,29-10-2020,9.2571
118712,05-11-2020,9.2602
118712,12-11-2020,9.3138
118712,19-11-2020,9.3033
118712,26-11-2020,9.3928
118712,03-12-2020,9.3641
118712,10-12-2020,9.5228
118712,17-12-2020,9.6883
118712,24-12-2020,9.714
118712,31-12-2020,9.7609
118712,07-01-2021,9.8578
118712,14-01-2021,9.7682
118712,21-01-2021,9.6695
118712,28-01-2021,9.7706
118712,04-02-2021,9.7959
118712,11-02-2021,9.7821
118712,18-02-2021,9.7869
118712,25-02-2021,9.604
118712,04-03-2021,9.5932
118712,11-03-2021,9.5392
118712,18-03-2021,9.6131
118712,25-03-2021,9.6935
118712,01-04-2021,9.7421
118712,08-04-2021,9.7768
118712,15-04-2021,9.6636
118712,22-04-2021,9.7131
118712,29-04-2021,9.7659
118712,06-05-2021,9.8671
118712,13-05-2021,10.0382
118712,20-05-2021,9.9063
118712,27-05-2021,9.8795
118712,03-06-2021,9.8248
118712,10-06-2021,9.8423
118712,17-06-2021,9.8473
118712,24-06-2021,9.8328
118712,01-07-2021,9.9175
118712,08-07-2021,9.8341
118712,15-07-2021,9.7561
118712,22-07-2021,9.6801
118712,29-07-2021,9.6561
118712,05-08-2021,9.565
118712,12-08-2021,9.5651
118712,19-08-2021,9.5563
118712,26-08-2021,9.5
118712,02-09-2021,9.5702
118712,09-09-2021,9.5695
118712,16-09-2021,9.6546
118712,23-09-2021,9.6434
118712,30-09-2021,9.6454
118712,07-10-2021,9.6059
118712,14-10-2021,9.6092
118712,21-10-2021,9.6678
118712,28-10-2021,9.6398
118712,04-11-2021,9.6837
118712,11-11-2021,9.6246
118712,18-11-2021,9.6869
118712,25-11-2021,9.6458
118712,02-12-2021,9.7154
118712,09-12-2021,9.724
118712,16-12-2021,9.8462
118712,23-12-2021,9.7592
118712,30-12-2021,9.6479
118712,06-01-2022,9.6042
118712,13-01-2022,9.5016
118712,20-01-2022,9.4003
118712,27-01-2022,9.4508
118712,03-02-2022,9.4543
118712,10-02-2022,9.4218
118712,17-02-2022,9.3964
118712,24-02-2022,9.3553
118712,03-03-2022,9.4825
118712,10-03-2022,9.4305
118712,17-03-2022,9.3346
118712,24-03-2022,9.3977
118712,31-03-2022,9.3853
118712,07-04-2022,9.5421
118712,14-04-2022,9.5057
118712,21-04-2022,9.5739
118712,28-04-2022,9.6606
118712,05-05-2022,9.6242
118712,12-05-2022,9.5708
118712,19-05-2022,9.6314
118712,26-05-2022,9.6796
118712,02-06-2022,9.5742
118712,09-06-2022,9.4916
118712,16-06-2022,9.3028
118712,23-06-2022,9.3508
118712,30-06-2022,9.335
118712,07-07-2022,9.3266
118712,14-07-2022,9.2041
118712,21-07-2022,9.127
118712,28-07-2022,9.0957
118712,04-08-2022,9.0504
118712,11-08-2022,9.0626
118712,18-08-2022,9.1085
118712,25-08-2022,9.2775
118712,01-09-2022,9.2798
118712,08-09-2022,9.3663
118712,15-09-2022,9.3078
118712,22-09-2022,9.1868
118712,29-09-2022,9.1646
118712,06-10-2022,9.0511
118712,13-10-2022,9.0558
118712,20-10-2022,9.0029
118712,27-10-2022,8.8658
118712,03-11-2022,8.9924
118712,10-11-2022,8.9574
118712,17-11-2022,8.8436
118712,24-11-2022,8.9107
118712,01-12-2022,8.8623
118712,08-12-2022,8.9431
118712,15-12-2022,8.8942
118712,22-12-2022,8.8593
118712,29-12-2022,8.8873
118712,05-01-2023,8.933
118712,12-01-2023,8.9915
118712,19-01-2023,8.9887
118712,26-01-2023,9.0303
118712,02-02-2023,9.0877
118712,09-02-2023,9.106
118712,16-02-2023,9.0992
118712,23-02-2023,8.9976
118712,02-03-2023,9.0444
118712,09-03-2023,9.051
118712,16-03-2023,9.0247
118712,23-03-2023,9.1206
118712,30-03-2023,9.02
118712,06-04-2023,9.1423
118712,13-04-2023,9.1443
118712,20-04-2023,9.1712
118712,27-04-2023,9.1459
118712,04-05-2023,9.0276
118712,11-05-2023,9.0211
118712,18-05-2023,9.0489
118712,25-05-2023,9.1014
118712,01-06-2023,9.0907
118712,08-06-2023,8.9348
118712,15-06-2023,8.8282
118712,22-06-2023,8.9767
118712,29-06-2023,8.9018
118712,06-07-2023,9.007
118712,13-07-2023,8.9433
118712,20-07-2023,8.9338
118712,27-07-2023,8.9821
118712,03-08-2023,8.9267
118712,10-08-2023,9.044
118712,17-08-2023,9.0531
118712,24-08-2023,9.0901
118712,31-08-2023,9.0743
118712,07-09-2023,9.1257
118712,14-09-2023,9.2446
118712,21-09-2023,9.2386
118712,28-09-2023,9.3702
118712,05-10-2023,9.3281
118712,12-10-2023,9.3888
118712,19-10-2023,9.4293
118712,26-10-2023,9.3525
118712,02-11-2023,9.3722
118712,09-11-2023,9.3765
118712,16-11-2023,9.3163
118712,23-11-2023,9.3467
118712,30-11-2023,9.3613
118712,07-12-2023,9.3597
118712,14-12-2023,9.3583
118712,21-12-2023,9.3553
118712,28-12-2023,9.3315
118712,04-01-2024,9.3457
118712,11-01-2024,9.3013
118712,18-01-2024,9.5027
118712,25-01-2024,9.3993
118712,01-02-2024,9.3591
118712,08-02-2024,9.325
118712,15-02-2024,9.4809
118712,22-02-2024,9.3846
118712,29-02-2024,9.4203
118712,07-03-2024,9.4428
118712,14-03-2024,9.4718
118712,21-03-2024,9.5693
118712,28-03-2024,9.6662
118712,04-04-2024,9.6352
118712,11-04-2024,9.654
118712,18-04-2024,9.5139
118712,25-04-2024,9.5252
118712,02-05-2024,9.4685
118712,09-05-2024,9.4582
118712,16-05-2024,9.3345
118712,23-05-2024,9.3684
118712,30-05-2024,9.245
118712,06-06-2024,9.2597
118712,13-06-2024,9.1725
118712,20-06-2024,9.1139
118712,27-06-2024,9.2017
118712,04-07-2024,9.2487
118712,11-07-2024,9.3374
118712,18-07-2024,9.4576
118712,25-07-2024,9.4029
120333,01-01-2015,10.1239
120333,08-01-2015,10.0093
120333,15-01-2015,10.073
120333,22-01-2015,10.0373
120333,29-01-2015,9.9666
120333,05-02-2015,10.0196
120333,12-02-2015,10.0993
120333,19-02-2015,10.1773
120333,26-02-2015,10.1989
120333,05-03-2015,10.2137
120333,12-03-2015,10.2609
120333,19-03-2015,10.2899
120333,26-03-2015,10.3386
120333,02-04-2015,10.3596
120333,09-04-2015,10.4336
120333,16-04-2015,10.3019
120333,23-04-2015,10.2952
120333,30-04-2015,10.1854
120333,07-05-2015,10.212
120333,14-05-2015,10.3502
120333,21-05-2015,10.3151
120333,28-05-2015,10.3297
120333,04-06-2015,10.3964
120333,11-06-2015,10.2286
120333,18-06-2015,10.1899
120333,25-06-2015,10.2237
120333,02-07-2015,9.9909
120333,09-07-2015,9.9168
120333,16-07-2015,10.0081
120333,23-07-2015,10.0924
120333,30-07-2015,10.1267
120333,06-08-2015,10.2022
120333,13-08-2015,10.2238
120333,20-08-2015,10.2733
120333,27-08-2015,10.2515
120333,03-09-2015,10.2651
120333,10-09-2015,10.2173
120333,17-09-2015,10.3246
120333,24-09-2015,10.4545
120333,01-10-2015,10.574
120333,08-10-2015,10.5438
120333,15-10-2015,10.4675
120333,22-10-2015,10.5786
120333,29-10-2015,10.6289
120333,05-11-2015,10.6611
120333,12-11-2015,10.6113
120333,19-11-2015,10.6517
120333,26-11-2015,10.5635
120333,03-12-2015,10.6213
120333,10-12-2015,10.7427
120333,17-12-2015,10.8872
120333,24-12-2015,10.9532
120333,31-12-2015,10.8365
120333,07-01-2016,10.858
120333,14-01-2016,11.0482
120333,21-01-2016,10.9758
120333,28-01-2016,10.975
120333,04-02-2016,11.1035
120333,11-02-2016,11.1628
120333,18-02-2016,11.3887
120333,25-02-2016,11.3265
120333,03-03-2016,11.2413
120333,10-03-2016,11.3559
120333,17-03-2016,11.2518
120333,24-03-2016,11.2386
120333,31-03-2016,11.2372
120333,07-04-2016,11.3348
120333,14-04-2016,11.3951
120333,21-04-2016,11.4413
120333,28-04-2016,11.409
120333,05-05-2016,11.5245
120333,12-05-2016,11.9003
120333,19-05-2016,11.9708
120333,26-05-2016,11.9852
120333,02-06-2016,11.8655
120333,09-06-2016,11.8098
120333,16-06-2016,11.7943
120333,23-06-2016,11.7486
120333,30-06-2016,11.7518
120333,07-07-2016,11.9236
120333,14-07-2016,12.0474
120333,21-07-2016,12.0369
120333,28-07-2016,11.9253
120333,04-08-2016,12.0577
120333,11-08-2016,12.0578
120333,18-08-2016,11.8961
120333,25-08-2016,11.9686
120333,01-09-2016,12.0716
120333,08-09-2016,11.8422
120333,15-09-2016,11.7688
120333,22-09-2016,11.7631
120333,29-09-2016,11.8369
120333,06-10-2016,11.7928
120333,13-10-2016,11.719
120333,20-10-2016,11.7919
120333,27-10-2016,11.7524
120333,03-11-2016,11.8081
120333,10-11-2016,11.7078
120333,17-11-2016,11.5858
120333,24-11-2016,11.6605
120333,01-12-2016,11.6887
120333,08-12-2016,11.7796
120333,15-12-2016,11.7341
120333,22-12-2016,11.6642
120333,29-12-2016,11.7958
120333,05-01-2017,11.6568
120333,12-01-2017,11.7782
120333,19-01-2017,11.9073
120333,26-01-2017,11.994
120333,02-02-2017,11.9328
120333,09-02-2017,11.8597
120333,16-02-2017,11.8445
120333,23-02-2017,11.7265
120333,02-03-2017,11.641
120333,09-03-2017,11.7057
120333,16-03-2017,11.7712
120333,23-03-2017,11.677
120333,30-03-2017,11.7449
120333,06-04-2017,11.7923
120333,13-04-2017,11.9394
120333,20-04-2017,11.9985
120333,27-04-2017,12.105
120333,04-05-2017,12.156
120333,11-05-2017,12.2562
120333,18-05-2017,12.1349
120333,25-05-2017,12.1279
120333,01-06-2017,12.129
120333,08-06-2017,12.1102
120333,15-06-2017,12.158
120333,22-06-2017,12.2246
120333,29-06-2017,12.2678
120333,06-07-2017,12.2554
120333,13-07-2017,12.1881
120333,20-07-2017,12.3
120333,27-07-2017,12.3393
120333,03-08-2017,12.2437
120333,10-08-2017,12.2296
120333,17-08-2017,12.064
120333,24-08-2017,12.0722
120333,31-08-2017,12.0579
120333,07-09-2017,12.0073
120333,14-09-2017,12.1643
120333,21-09-2017,12.0567
120333,28-09-2017,12.1296
120333,05-10-2017,12.3467
120333,12-10-2017,12.458
120333,19-10-2017,12.4598
120333,26-10-2017,12.3518
120333,02-11-2017,12.2221
120333,09-11-2017,12.1868
120333,16-11-2017,12.1247
120333,23-11-2017,12.0597
120333,30-11-2017,12.0331
120333,07-12-2017,12.028
120333,14-12-2017,12.0796
120333,21-12-2017,11.9648
120333,28-12-2017,11.9042
120333,04-01-2018,11.8938
120333,11-01-2018,11.88
120333,18-01-2018,12.0592
120333,25-01-2018,12.0865
120333,01-02-2018,11.9353
120333,08-02-2018,11.98
120333,15-02-2018,12.0371
120333,22-02-2018,12.0298
120333,01-03-2018,11.9179
120333,08-03-2018,12.0903
120333,15-03-2018,11.9916
120333,22-03-2018,12.0598
120333,29-03-2018,12.0839
120333,05-04-2018,12.1468
120333,12-04-2018,12.3176
120333,19-04-2018,12.3778
120333,26-04-2018,12.3275
120333,03-05-2018,12.4415
120333,10-05-2018,12.3836
120333,17-05-2018,12.4048
120333,24-05-2018,12.2814
120333,31-05-2018,12.1848
120333,07-06-2018,12.1947
120333,14-06-2018,12.2355
120333,21-06-2018,12.0738
120333,28-06-2018,12.1266
120333,05-07-2018,12.052
120333,12-07-2018,12.1802
120333,19-07-2018,12.1508
120333,26-07-2018,12.0464
120333,02-08-2018,12.0585
120333,09-08-2018,11.9749
120333,16-08-2018,12.1013
120333,23-08-2018,12.1062
120333,30-08-2018,12.0963
120333,06-09-2018,12.1585
120333,13-09-2018,12.0656
120333,20-09-2018,11.946
120333,27-09-2018,11.9898
120333,04-10-2018,11.8891
120333,11-10-2018,11.7892
120333,18-10-2018,11.8728
120333,25-10-2018,11.9275
120333,01-11-2018,11.8126
120333,08-11-2018,11.7588
120333,15-11-2018,11.6785
120333,22-11-2018,11.8491
120333,29-11-2018,11.9398
120333,06-12-2018,11.9043
120333,13-12-2018,11.964
120333,20-12-2018,11.839
120333,27-12-2018,11.78
120333,03-01-2019,11.7946
120333,10-01-2019,11.842
120333,17-01-2019,11.8375
120333,24-01-2019,11.8657
120333,31-01-2019,11.8779
120333,07-02-2019,11.8671
120333,14-02-2019,11.8437
120333,21-02-2019,11.8081
120333,28-02-2019,11.8347
120333,07-03-2019,11.8783
120333,14-03-2019,11.9019
120333,21-03-2019,11.7945
120333,28-03-2019,11.7049
120333,04-04-2019,11.747
120333,11-04-2019,11.89
120333,18-04-2019,11.9092
120333,25-04-2019,11.8748
120333,02-05-2019,11.9008
120333,09-05-2019,11.7973
120333,16-05-2019,11.9256
120333,23-05-2019,11.9482
120333,30-05-2019,11.889
120333,06-06-2019,11.8779
120333,13-06-2019,11.8325
120333,20-06-2019,11.9614
120333,27-06-2019,11.9468
120333,04-07-2019,11.9665
120333,11-07-2019,12.0262
120333,18-07-2019,11.9597
120333,25-07-2019,11.983
120333,01-08-2019,12.0141
120333,08-08-2019,11.8696
120333,15-08-2019,11.8983
120333,22-08-2019,11.8987
120333,29-08-2019,11.9159
120333,05-09-2019,11.924
120333,12-09-2019,11.9535
120333,19-09-2019,12.0862
120333,26-09-2019,11.977
120333,03-10-2019,11.949
120333,10-10-2019,12.0175
120333,17-10-2019,12.0685
120333,24-10-2019,12.1177
120333,31-10-2019,12.3895
120333,07-11-2019,12.4553
120333,14-11-2019,12.573
120333,21-11-2019,12.5471
120333,28-11-2019,12.4525
120333,05-12-2019,12.4262
120333,12-12-2019,12.5019
120333,19-12-2019,12.5476
120333,26-12-2019,12.5931
120333,02-01-2020,12.5765
120333,09-01-2020,12.544
120333,16-01-2020,12.5309
120333,23-01-2020,12.6086
120333,30-01-2020,12.6984
120333,06-02-2020,12.6013
120333,13-02-2020,12.6832
120333,20-02-2020,12.6222
120333,27-02-2020,12.6746
120333,05-03-2020,12.6602
120333,12-03-2020,12.8239
120333,19-03-2020,12.7861
120333,26-03-2020,12.8095
120333,02-04-2020,12.8768
120333,09-04-2020,12.7919
120333,16-04-2020,12.7896
120333,23-04-2020,12.7674
120333,30-04-2020,12.72
120333,07-05-2020,12.6804
120333,14-05-2020,12.7982
120333,21-05-2020,12.7421
120333,28-05-2020,12.8049
120333,04-06-2020,12.8423
120333,11-06-2020,12.7039
120333,18-06-2020,12.7617
120333,25-06-2020,12.6225
120333,02-07-2020,12.691
120333,09-07-2020,12.6446
120333,16-07-2020,12.6505
120333,23-07-2020,12.5245
120333,30-07-2020,12.5418
120333,06-08-2020,12.6398
120333,13-08-2020,12.5633
120333,20-08-2020,12.5073
120333,27-08-2020,12.5578
120333,03-09-2020,12.611
120333,10-09-2020,12.3705
120333,17-09-2020,12.5749
120333,24-09-2020,12.6331
120333,01-10-2020,12.7086
120333,08-10-2020,12.699
120333,15-10-2020,12.5156
120333,22-10-2020,12.5882
120333,29-10-2020,12.5363
120333,05-11-2020,12.5959
120333,12-11-2020,12.5789
120333,19-11-2020,12.6079
120333,26-11-2020,12.5347
120333,03-12-2020,12.6264
120333,10-12-2020,12.5114
120333,17-12-2020,12.7412
120333,24-12-2020,12.9744
120333,31-12-2020,13.1491
120333,07-01-2021,13.2885
120333,14-01-2021,13.2848
120333,21-01-2021,13.4141
120333,28-01-2021,13.4092
120333,04-02-2021,13.2479
120333,11-02-2021,13.4125
120333,18-02-2021,13.539
120333,25-02-2021,13.541
120333,04-03-2021,13.4137
120333,11-03-2021,13.3561
120333,18-03-2021,13.1669
120333,25-03-2021,13.2717
120333,01-04-2021,13.1068
120333,08-04-2021,13.1421
120333,15-04-2021,13.0587
120333,22-04-2021,12.9148
120333,29-04-2021,12.9446
120333,06-05-2021,12.9153
120333,13-05-2021,13.007
120333,20-05-2021,12.8803
120333,27-05-2021,12.8074
120333,03-06-2021,12.5679
120333,10-06-2021,12.3533
120333,17-06-2021,12.536
120333,24-06-2021,12.75
120333,01-07-2021,12.7645
120333,08-07-2021,12.6855
120333,15-07-2021,12.6603
120333,22-07-2021,12.7538
120333,29-07-2021,12.7064
120333,05-08-2021,12.7357
120333,12-08-2021,12.7395
120333,19-08-2021,12.6866
120333,26-08-2021,12.6383
120333,02-09-2021,12.673
120333,09-09-2021,12.579
120333,16-09-2021,12.6295
120333,23-09-2021,12.5869
120333,30-09-2021,12.6048
120333,07-10-2021,12.7494
120333,14-10-2021,12.7373
120333,21-10-2021,12.8361
120333,28-10-2021,12.6572
120333,04-11-2021,12.6147
120333,11-11-2021,12.6225
120333,18-11-2021,12.8218
120333,25-11-2021,12.6259
120333,02-12-2021,12.6212
120333,09-12-2021,12.7733
120333,16-12-2021,12.6982
120333,23-12-2021,12.6817
120333,30-12-2021,12.7204
120333,06-01-2022,12.7443
120333,13-01-2022,12.909
120333,20-01-2022,12.9605
120333,27-01-2022,13.1033
120333,03-02-2022,13.0708
120333,10-02-2022,12.9986
120333,17-02-2022,12.9804
120333,24-02-2022,12.8652
120333,03-03-2022,12.9201
120333,10-03-2022,12.8854
120333,17-03-2022,12.8213
120333,24-03-2022,12.8776
120333,31-03-2022,12.7649
120333,07-04-2022,12.8487
120333,14-04-2022,12.8046
120333,21-04-2022,12.9285
120333,28-04-2022,12.8931
120333,05-05-2022,12.9634
120333,12-05-2022,12.9872
120333,19-05-2022,13.0697
120333,26-05-2022,13.0864
120333,02-06-2022,12.9175
120333,09-06-2022,13.0269
120333,16-06-2022,13.023
120333,23-06-2022,13.1105
120333,30-06-2022,13.1881
120333,07-07-2022,13.1118
120333,14-07-2022,13.0211
120333,21-07-2022,13.0945
120333,28-07-2022,13.068
120333,04-08-2022,13.1711
120333,11-08-2022,13.1576
120333,18-08-2022,13.2706
120333,25-08-2022,13.3209
120333,01-09-2022,13.3569
120333,08-09-2022,13.3223
120333,15-09-2022,13.3524
120333,22-09-2022,13.4851
120333,29-09-2022,13.4847
120333,06-10-2022,13.5474
120333,13-10-2022,13.5578
120333,20-10-2022,13.5767
120333,27-10-2022,13.7694
120333,03-11-2022,13.9072
120333,10-11-2022,13.9216
120333,17-11-2022,13.9511
120333,24-11-2022,13.8783
120333,01-12-2022,13.8647
120333,08-12-2022,13.9046
120333,15-12-2022,14.0047
120333,22-12-2022,14.0943
120333,29-12-2022,13.9748
120333,05-01-2023,14.0897
120333,12-01-2023,14.0853
120333,19-01-2023,13.9797
120333,26-01-2023,14.1348
120333,02-02-2023,14.3059
120333,09-02-2023,14.3418
120333,16-02-2023,14.4288
120333,23-02-2023,14.5232
120333,02-03-2023,14.6912
120333,09-03-2023,14.7826
120333,16-03-2023,14.6315
120333,23-03-2023,14.8726
120333,30-03-2023,15.0054
120333,06-04-2023,14.9502
120333,13-04-2023,14.833
120333,20-04-2023,14.8989
120333,27-04-2023,14.8717
120333,04-05-2023,14.9169
120333,11-05-2023,15.0116
120333,18-05-2023,14.9495
120333,25-05-2023,14.822
120333,01-06-2023,14.8737
120333,08-06-2023,14.8162
120333,15-06-2023,14.8394
120333,22-06-2023,14.6859
120333,29-06-2023,14.6621
120333,06-07-2023,14.7519
120333,13-07-2023,14.8293
120333,20-07-2023,14.7417
120333,27-07-2023,14.6098
120333,03-08-2023,14.6175
120333,10-08-2023,14.689
120333,17-08-2023,14.7424
120333,24-08-2023,14.6879
120333,31-08-2023,14.7288
120333,07-09-2023,14.9117
120333,14-09-2023,14.9422
120333,21-09-2023,14.7529
120333,28-09-2023,14.7828
120333,05-10-2023,15.0304
120333,12-10-2023,14.8816
120333,19-10-2023,14.8911
120333,26-10-2023,14.8701
120333,02-11-2023,14.8875
120333,09-11-2023,14.9166
120333,16-11-2023,15.0586
120333,23-11-2023,15.0748
120333,30-11-2023,15.2349
120333,07-12-2023,15.2266
120333,14-12-2023,15.1901
120333,21-12-2023,15.1148
120333,28-12-2023,14.9012
120333,04-01-2024,14.94
120333,11-01-2024,15.1915
120333,18-01-2024,15.2532
120333,25-01-2024,15.3431
120333,01-02-2024,15.2986
120333,08-02-2024,15.2748
120333,15-02-2024,15.4012
120333,22-02-2024,15.6549
120333,29-02-2024,15.8475
120333,07-03-2024,15.9559
120333,14-03-2024,15.9668
120333,21-03-2024,15.9999
120333,28-03-2024,15.9099
120333,04-04-2024,15.7319
120333,11-04-2024,15.5964
120333,18-04-2024,15.6089
120333,25-04-2024,15.5787
120333,02-05-2024,15.4018
120333,09-05-2024,15.4033
120333,16-05-2024,15.3702
120333,23-05-2024,15.2322
120333,30-05-2024,15.1932
120333,06-06-2024,15.1602
120333,13-06-2024,15.0915
120333,20-06-2024,15.2094
120333,27-06-2024,14.984
120333,04-07-2024,14.7519
120333,11-07-2024,14.7582
120333,18-07-2024,14.7755
120333,25-07-2024,14.8291
119644,01-01-2015,9.9609
119644,08-01-2015,9.8917
119644,15-01-2015,9.8951
119644,22-01-2015,9.8641
119644,29-01-2015,9.9904
119644,05-02-2015,9.9685
119644,12-02-2015,9.9683
119644,19-02-2015,10.1697
119644,26-02-2015,10.1579
119644,05-03-2015,10.2071
119644,12-03-2015,10.264
119644,19-03-2015,10.3282
119644,26-03-2015,10.3562
119644,02-04-2015,10.3764
119644,09-04-2015,10.3889
119644,16-04-2015,10.3452
119644,23-04-2015,10.3763
119644,30-04-2015,10.5488
119644,07-05-2015,10.6552
119644,14-05-2015,10.6854
119644,21-05-2015,10.7628
119644,28-05-2015,10.6923
119644,04-06-2015,10.6743
119644,11-06-2015,10.7595
119644,18-06-2015,10.8918
119644,25-06-2015,10.829
119644,02-07-2015,10.7914
119644,09-07-2015,10.984
119644,16-07-2015,10.9969
119644,23-07-2015,11.1617
119644,30-07-2015,11.1846
119644,06-08-2015,11.2111
119644,13-08-2015,11.1882
119644,20-08-2015,11.2771
119644,27-08-2015,11.4041
119644,03-09-2015,11.3142
119644,10-09-2015,11.2868
119644,17-09-2015,11.374
119644,24-09-2015,11.3667
119644,01-10-2015,11.3264
119644,08-10-2015,11.4224
119644,15-10-2015,11.5278
119644,22-10-2015,11.491
119644,29-10-2015,11.5151
119644,05-11-2015,11.4084
119644,12-11-2015,11.3312
119644,19-11-2015,11.347
119644,26-11-2015,11.3544
119644,03-12-2015,11.2711
119644,10-12-2015,11.2111
119644,17-12-2015,11.12
119644,24-12-2015,11.1649
119644,31-12-2015,10.9937
119644,07-01-2016,10.9091
119644,14-01-2016,10.7509
119644,21-01-2016,10.7912
119644,28-01-2016,10.6399
119644,04-02-2016,10.6469
119644,11-02-2016,10.7908
119644,18-02-2016,10.9395
119644,25-02-2016,10.7859
119644,03-03-2016,10.8159
119644,10-03-2016,10.7347
119644,17-03-2016,10.6365
119644,24-03-2016,10.6311
